Unnamed: 0,Working_Year,Designation,Experience,Employment_Status,Salary_In_Rupees,Employee_Location,Company_Location,Company_Size,Remote_Working_Ratio,Salary_Currency,salary_in_usd,Salary_In_USD
,2023-01-01,Machine Learning Engineer,SE,FT,250000.0,US,US,M,100,USD,250000.0,250000.0
,2023-01-01,Data Scientist,SE,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Data Scientist,SE,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Applied Scientist,MI,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Machine Learning Engineer,SE,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Research Engineer,SE,FT,250000.0,US,US,M,100,USD,250000.0,250000.0
,2023-01-01,Research Scientist,SE,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Research Scientist,SE,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Research Engineer,SE,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Data Strategy Manager,SE,FT,250000.0,US,US,M,100,USD,250000.0,250000.0
,2023-01-01,Data Lead,EX,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Data Analyst,MI,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Research Scientist,EN,FT,250800.0,US,US,M,0,USD,250800.0,250800.0
,2023-01-01,Research Scientist,EN,FT,250800.0,US,US,M,0,USD,250800.0,250800.0
,2023-01-01,Machine Learning Engineer,SE,FT,250500.0,US,US,M,0,USD,250500.0,250500.0
,2023-01-01,Machine Learning Engineer,SE,FT,250500.0,US,US,M,0,USD,250500.0,250500.0
,2023-01-01,Machine Learning Engineer,SE,FT,250500.0,US,US,M,0,USD,250500.0,250500.0
,2023-01-01,Data Architect,SE,FT,250500.0,US,US,M,0,USD,250500.0,250500.0
,2023-01-01,Data Architect,SE,FT,250500.0,US,US,M,0,USD,250500.0,250500.0
,2023-01-01,Director of Data Science,EX,FT,250300.0,US,US,M,100,USD,250300.0,250300.0
,2023-01-01,Machine Learning Engineer,SE,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Data Scientist,SE,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Research Engineer,EN,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Applied Scientist,SE,FT,250000.0,US,US,M,100,USD,250000.0,250000.0
,2023-01-01,Machine Learning Infrastructure Engineer,SE,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Data Scientist,SE,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Data Engineer,MI,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Analytics Engineer,EX,FT,250000.0,US,US,M,100,USD,250000.0,250000.0
,2023-01-01,Machine Learning Scientist,SE,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Data Analyst,MI,FT,250000.0,US,US,M,100,USD,250000.0,250000.0
,2023-01-01,Machine Learning Engineer,SE,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Data Engineer,SE,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Data Scientist,EX,FT,250000.0,US,US,M,100,USD,250000.0,250000.0
,2023-01-01,Director of Data Science,EX,FT,249300.0,US,US,M,0,USD,249300.0,249300.0
,2023-01-01,Director of Data Science,EX,FT,249300.0,US,US,M,0,USD,249300.0,249300.0
,2023-01-01,Machine Learning Engineer,SE,FT,248100.0,US,US,M,0,USD,248100.0,248100.0
,2023-01-01,Research Scientist,SE,FT,248100.0,US,US,M,0,USD,248100.0,248100.0
,2023-01-01,Research Scientist,SE,FT,248100.0,US,US,M,0,USD,248100.0,248100.0
,2023-01-01,Research Scientist,SE,FT,248100.0,US,US,M,0,USD,248100.0,248100.0
,2023-01-01,Research Scientist,SE,FT,248100.0,US,US,M,0,USD,248100.0,248100.0
,2023-01-01,Data Scientist,SE,FT,248100.0,US,US,M,0,USD,248100.0,248100.0
,2023-01-01,Research Scientist,SE,FT,248100.0,US,US,M,0,USD,248100.0,248100.0
,2023-01-01,Research Scientist,SE,FT,248100.0,US,US,M,0,USD,248100.0,248100.0
,2023-01-01,Applied Scientist,SE,FT,248100.0,US,US,M,0,USD,248100.0,248100.0
,2023-01-01,Research Scientist,SE,FT,248100.0,US,US,M,0,USD,248100.0,248100.0
,2023-01-01,Applied Scientist,SE,FT,248100.0,US,US,M,0,USD,248100.0,248100.0
,2023-01-01,Applied Scientist,SE,FT,248100.0,US,US,M,0,USD,248100.0,248100.0
,2023-01-01,Research Scientist,SE,FT,248100.0,US,US,M,0,USD,248100.0,248100.0
,2023-01-01,Research Scientist,SE,FT,248100.0,US,US,M,0,USD,248100.0,248100.0
,2023-01-01,Research Scientist,SE,FT,248100.0,CA,CA,M,0,USD,248100.0,248100.0
,2023-01-01,Applied Scientist,MI,FT,249300.0,US,US,L,0,USD,249300.0,249300.0
,2023-01-01,Data Engineer,SE,FT,245000.0,US,US,M,0,USD,245000.0,245000.0
,2023-01-01,Data Scientist,EX,FT,249600.0,US,US,M,100,USD,249600.0,249600.0
,2023-01-01,Data Engineer,SE,FT,250000.0,US,US,M,100,USD,250000.0,250000.0
,2023-01-01,Data Engineer,EX,FT,250000.0,US,US,M,100,USD,250000.0,250000.0
,2023-01-01,Applied Scientist,MI,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Research Scientist,SE,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Machine Learning Engineer,SE,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Machine Learning Engineer,MI,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Data Scientist,SE,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Data Engineer,SE,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Research Scientist,SE,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Machine Learning Engineer,MI,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Data Analyst,SE,FT,250000.0,US,US,M,100,USD,250000.0,250000.0
,2023-01-01,Data Engineer,MI,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Research Scientist,SE,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Data Engineer,SE,FT,250000.0,US,US,M,100,USD,250000.0,250000.0
,2023-01-01,Data Engineer,SE,FT,250000.0,US,US,M,100,USD,250000.0,250000.0
,2023-01-01,Data Engineer,SE,FT,250000.0,US,US,M,100,USD,250000.0,250000.0
,2023-01-01,Data Scientist,SE,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Data Engineer,MI,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Research Scientist,SE,FT,250000.0,US,US,M,0,USD,250000.0,250000.0
,2023-01-01,Data Scientist,SE,FT,233300.0,US,US,M,0,USD,233300.0,233300.0
,2023-01-01,ML Engineer,SE,FT,245000.0,US,US,M,0,USD,245000.0,245000.0
,2023-01-01,Data Scientist,SE,FT,245000.0,US,US,M,0,USD,245000.0,245000.0
,2023-01-01,Data Scientist,SE,FT,238000.0,US,US,M,0,USD,238000.0,238000.0
,2023-01-01,Data Engineer,SE,FT,238000.0,US,US,M,0,USD,238000.0,238000.0
,2023-01-01,Data Scientist,SE,FT,238000.0,US,US,M,100,USD,238000.0,238000.0
,2023-01-01,Director of Data Science,EX,FT,237500.0,US,US,M,0,USD,237500.0,237500.0
,2023-01-01,Machine Learning Engineer,MI,FT,237400.0,US,US,M,0,USD,237400.0,237400.0
,2023-01-01,Machine Learning Engineer,SE,FT,237400.0,GB,GB,M,0,USD,237400.0,237400.0
,2023-01-01,Research Engineer,SE,FT,237000.0,US,US,M,0,USD,237000.0,237000.0
,2023-01-01,ML Engineer,SE,FT,238000.0,US,US,M,100,USD,238000.0,238000.0
,2023-01-01,Data Scientist,SE,FT,237000.0,US,US,M,100,USD,237000.0,237000.0
,2023-01-01,Data Scientist,SE,FT,237000.0,US,US,M,100,USD,237000.0,237000.0
,2023-01-01,Data Scientist,SE,FT,237000.0,US,US,M,0,USD,237000.0,237000.0
,2023-01-01,Data Scientist,SE,FT,237000.0,US,US,M,100,USD,237000.0,237000.0
,2023-01-01,Data Scientist,SE,FT,237000.0,US,US,M,100,USD,237000.0,237000.0
,2023-01-01,Data Scientist,SE,FT,237000.0,US,US,M,100,USD,237000.0,237000.0
,2023-01-01,Data Scientist,SE,FT,237000.0,US,US,M,100,USD,237000.0,237000.0
,2023-01-01,Data Scientist,SE,FT,236500.0,US,US,M,0,USD,236500.0,236500.0
,2023-01-01,Data Engineer,SE,FT,237000.0,US,US,M,100,USD,237000.0,237000.0
,2023-01-01,Data Scientist,SE,FT,238000.0,CA,CA,M,100,USD,238000.0,238000.0
,2023-01-01,Machine Learning Engineer,SE,FT,238000.0,US,US,M,0,USD,238000.0,238000.0
,2023-01-01,Machine Learning Engineer,SE,FT,238000.0,US,US,M,0,USD,238000.0,238000.0
,2023-01-01,Machine Learning Engineer,SE,FT,239000.0,CA,CA,M,100,USD,239000.0,239000.0
,2023-01-01,Data Scientist,SE,FT,239000.0,US,US,L,0,USD,239000.0,239000.0
,2023-01-01,Data Engineer,EX,FT,239000.0,US,US,M,100,USD,239000.0,239000.0
,2023-01-01,Data Engineer,EX,FT,239000.0,US,US,M,100,USD,239000.0,239000.0
,2023-01-01,Data Engineer,EX,FT,239000.0,US,US,M,100,USD,239000.0,239000.0
,2023-01-01,Data Engineer,EX,FT,239000.0,US,US,M,100,USD,239000.0,239000.0
,2023-01-01,Data Operations Engineer,SE,FT,238530.0,US,US,M,0,USD,238530.0,238530.0
,2023-01-01,Machine Learning Engineer,SE,FT,238000.0,US,US,M,0,USD,238000.0,238000.0
,2023-01-01,Machine Learning Engineer,SE,FT,238000.0,US,US,M,0,USD,238000.0,238000.0
,2023-01-01,Machine Learning Engineer,SE,FT,238000.0,US,US,M,0,USD,238000.0,238000.0
,2023-01-01,Machine Learning Engineer,SE,FT,238000.0,US,US,M,0,USD,238000.0,238000.0
,2023-01-01,Research Scientist,MI,FT,238000.0,US,US,M,0,USD,238000.0,238000.0
,2023-01-01,Machine Learning Engineer,SE,FT,238000.0,US,US,M,0,USD,238000.0,238000.0
,2023-01-01,Data Scientist,SE,FT,238000.0,CA,CA,M,100,USD,238000.0,238000.0
,2023-01-01,Data Scientist,SE,FT,238000.0,CA,CA,M,100,USD,238000.0,238000.0
,2023-01-01,Machine Learning Engineer,SE,FT,238000.0,US,US,M,0,USD,238000.0,238000.0
,2023-01-01,Machine Learning Engineer,SE,FT,238000.0,US,US,M,0,USD,238000.0,238000.0
,2023-01-01,Data Scientist,SE,FT,236500.0,US,US,M,0,USD,236500.0,236500.0
,2023-01-01,Data Scientist,SE,FT,239000.0,US,US,M,0,USD,239000.0,239000.0
,2023-01-01,Data Scientist,SE,FT,236160.0,US,US,M,100,USD,236160.0,236160.0
,2023-01-01,Data Engineer,SE,FT,236000.0,US,US,M,100,USD,236000.0,236000.0
,2023-01-01,Data Analyst,SE,FT,234485.0,US,US,M,0,USD,234485.0,234485.0
,2023-01-01,BI Analyst,SE,FT,234485.0,US,US,M,100,USD,234485.0,234485.0
,2023-01-01,ML Engineer,SE,FT,234100.0,US,US,M,100,USD,234100.0,234100.0
,2023-01-01,Data Scientist,SE,FT,234000.0,US,US,M,100,USD,234000.0,234000.0
,2023-01-01,Data Architect,SE,FT,234000.0,US,US,M,100,USD,234000.0,234000.0
,2023-01-01,Data Engineer,SE,FT,234000.0,US,US,M,0,USD,234000.0,234000.0
,2023-01-01,Data Engineer,EX,FT,234000.0,US,US,M,0,USD,234000.0,234000.0
,2023-01-01,Machine Learning Engineer,SE,FT,234500.0,US,US,M,0,USD,234500.0,234500.0
,2023-01-01,Data Engineer,SE,FT,234000.0,US,US,M,0,USD,234000.0,234000.0
,2023-01-01,Machine Learning Engineer,SE,FT,234000.0,US,US,M,100,USD,234000.0,234000.0
,2023-01-01,Data Engineer,SE,FT,234000.0,US,US,M,100,USD,234000.0,234000.0
,2023-01-01,Machine Learning Engineer,SE,FT,234000.0,US,US,M,100,USD,234000.0,234000.0
,2023-01-01,Data Scientist,SE,FT,234000.0,US,US,M,0,USD,234000.0,234000.0
,2023-01-01,ML Engineer,SE,FT,234000.0,US,US,M,100,USD,234000.0,234000.0
,2023-01-01,Machine Learning Scientist,SE,FT,233500.0,US,US,M,0,USD,233500.0,233500.0
,2023-01-01,Data Manager,SE,FT,233500.0,US,US,M,0,USD,233500.0,233500.0
,2023-01-01,Data Scientist,SE,FT,234000.0,US,US,M,0,USD,234000.0,234000.0
,2023-01-01,Research Scientist,SE,FT,234700.0,US,US,M,0,USD,234700.0,234700.0
,2023-01-01,Data Architect,SE,FT,234900.0,US,US,M,0,USD,234900.0,234900.0
,2023-01-01,Data Science Manager,SE,FT,234900.0,US,US,M,0,USD,234900.0,234900.0
,2023-01-01,Data Scientist,SE,FT,235750.0,US,US,M,0,USD,235750.0,235750.0
,2023-01-01,Analytics Engineer,SE,FT,235400.0,US,US,M,100,USD,235400.0,235400.0
,2023-01-01,Machine Learning Engineer,SE,FT,235400.0,US,US,M,100,USD,235400.0,235400.0
,2023-01-01,Research Scientist,SE,FT,235000.0,US,US,M,100,USD,235000.0,235000.0
,2023-01-01,Data Science,MI,FT,235000.0,US,US,M,100,USD,235000.0,235000.0
,2023-01-01,Data Scientist,SE,FT,235000.0,US,US,M,100,USD,235000.0,235000.0
,2023-01-01,Data Scientist,SE,FT,235000.0,US,US,M,100,USD,235000.0,235000.0
,2023-01-01,Machine Learning Infrastructure Engineer,SE,FT,235000.0,US,US,M,100,USD,235000.0,235000.0
,2023-01-01,ML Engineer,MI,FT,235000.0,US,US,M,0,USD,235000.0,235000.0
,2023-01-01,Machine Learning Engineer,SE,FT,235000.0,US,US,M,0,USD,235000.0,235000.0
,2023-01-01,Data Scientist,SE,FT,235000.0,US,US,M,100,USD,235000.0,235000.0
,2023-01-01,Data Scientist,SE,FT,235000.0,US,US,M,100,USD,235000.0,235000.0
,2023-01-01,Data Engineer,EX,FT,235000.0,US,US,M,0,USD,235000.0,235000.0
,2023-01-01,Data Engineer,EX,FT,235000.0,US,US,M,0,USD,235000.0,235000.0
,2023-01-01,Data Scientist,SE,FT,235000.0,US,US,M,100,USD,235000.0,235000.0
,2023-01-01,NLP Engineer,SE,FT,235000.0,US,US,M,0,USD,235000.0,235000.0
,2023-01-01,Computer Vision Engineer,SE,FT,235000.0,US,US,M,0,USD,235000.0,235000.0
,2023-01-01,Data Engineer,EX,FT,236000.0,US,US,M,100,USD,236000.0,236000.0
,2023-01-01,Data Architect,SE,FT,239000.0,US,US,L,0,USD,239000.0,239000.0
,2023-01-01,Data Scientist,SE,FT,239080.0,US,US,M,0,USD,239080.0,239080.0
,2023-01-01,AI Engineer,SE,FT,239400.0,US,US,M,0,USD,239400.0,239400.0
,2023-01-01,Machine Learning Engineer,SE,FT,241300.0,US,US,M,0,USD,241300.0,241300.0
,2023-01-01,Business Intelligence Engineer,SE,FT,241300.0,US,US,L,0,USD,241300.0,241300.0
,2023-01-01,Data Engineer,SE,FT,241000.0,US,US,M,0,USD,241000.0,241000.0
,2023-01-01,Machine Learning Engineer,SE,FT,241000.0,US,US,M,0,USD,241000.0,241000.0
,2023-01-01,Data Engineer,SE,FT,241000.0,US,US,M,0,USD,241000.0,241000.0
,2023-01-01,Data Engineer,SE,FT,241000.0,US,US,M,0,USD,241000.0,241000.0
,2023-01-01,Machine Learning Engineer,SE,FT,241000.0,US,US,M,0,USD,241000.0,241000.0
,2023-01-01,Data Engineer,SE,FT,241871.0,US,US,M,0,USD,241871.0,241871.0
,2023-01-01,Research Engineer,SE,FT,240960.0,US,US,M,0,USD,240960.0,240960.0
,2023-01-01,Machine Learning Engineer,SE,FT,240810.0,US,US,M,0,USD,240810.0,240810.0
,2023-01-01,Data Engineer,SE,FT,240500.0,US,US,L,0,USD,240500.0,240500.0
,2023-01-01,Data Engineer,SE,FT,240500.0,US,US,L,0,USD,240500.0,240500.0
,2023-01-01,Data Engineer,SE,FT,240500.0,US,US,L,0,USD,240500.0,240500.0
,2023-01-01,Data Engineer,SE,FT,240500.0,US,US,L,0,USD,240500.0,240500.0
,2023-01-01,Data Engineer,SE,FT,240500.0,US,US,L,0,USD,240500.0,240500.0
,2023-01-01,Data Engineer,SE,FT,240500.0,US,US,L,0,USD,240500.0,240500.0
,2023-01-01,Research Engineer,SE,FT,240960.0,US,US,M,0,USD,240960.0,240960.0
,2023-01-01,Data Engineer,MI,FT,242000.0,US,US,M,0,USD,242000.0,242000.0
,2023-01-01,Data Engineer,SE,FT,242000.0,CA,CA,M,0,USD,242000.0,242000.0
,2023-01-01,Data Scientist,MI,FT,242000.0,US,US,M,0,USD,242000.0,242000.0
,2023-01-01,Computer Vision Engineer,SE,FT,245000.0,GB,GB,M,0,USD,245000.0,245000.0
,2023-01-01,Data Engineer,SE,FT,245000.0,US,US,M,100,USD,245000.0,245000.0
,2023-01-01,Data Scientist,SE,FT,245000.0,US,US,M,100,USD,245000.0,245000.0
,2023-01-01,Data Scientist,SE,FT,245000.0,US,US,M,0,USD,245000.0,245000.0
,2023-01-01,Data Scientist,SE,FT,245000.0,US,US,M,0,USD,245000.0,245000.0
,2023-01-01,Data Scientist,SE,FT,244000.0,CA,CA,M,0,USD,244000.0,244000.0
,2023-01-01,Data Scientist,SE,FT,244000.0,CA,CA,M,0,USD,244000.0,244000.0
,2023-01-01,Data Science Lead,MI,FT,244000.0,US,US,M,0,USD,244000.0,244000.0
,2023-01-01,Data Engineer,SE,FT,243600.0,US,US,M,0,USD,243600.0,243600.0
,2023-01-01,Data Engineer,SE,FT,243000.0,CA,CA,M,0,USD,243000.0,243000.0
,2023-01-01,Data Engineer,MI,FT,243000.0,CA,CA,M,0,USD,243000.0,243000.0
,2023-01-01,Machine Learning Engineer,SE,FT,242921.0,US,US,M,0,USD,242921.0,242921.0
,2023-01-01,Machine Learning Engineer,SE,FT,242921.0,US,US,M,0,USD,242921.0,242921.0
,2023-01-01,Data Analytics Manager,MI,FT,242100.0,US,US,M,0,USD,242100.0,242100.0
,2023-01-01,Data Strategist,SE,FT,242000.0,US,US,M,0,USD,242000.0,242000.0
,2023-01-01,Data Scientist,SE,FT,242000.0,AU,AU,M,0,USD,242000.0,242000.0
,2023-01-01,AI Engineer,SE,FT,242000.0,US,US,M,0,USD,242000.0,242000.0
,2023-01-01,Data Analyst,SE,FT,240500.0,US,US,M,0,USD,240500.0,240500.0
,2023-01-01,Data Scientist,SE,FT,240350.0,US,US,M,100,USD,240350.0,240350.0
,2023-01-01,Research Scientist,MI,FT,240000.0,US,US,M,0,USD,240000.0,240000.0
,2023-01-01,Research Scientist,SE,FT,240000.0,US,US,M,0,USD,240000.0,240000.0
,2023-01-01,Research Scientist,SE,FT,240000.0,US,US,M,0,USD,240000.0,240000.0
,2023-01-01,Machine Learning Engineer,SE,FT,240000.0,US,US,M,0,USD,240000.0,240000.0
,2023-01-01,Data Scientist,SE,FT,240000.0,US,US,M,0,USD,240000.0,240000.0
,2023-01-01,Data Scientist,SE,FT,240000.0,US,US,S,0,USD,240000.0,240000.0
,2023-01-01,Machine Learning Engineer,SE,FT,240000.0,US,US,M,0,USD,240000.0,240000.0
,2023-01-01,Machine Learning Engineer,SE,FT,240000.0,US,US,M,0,USD,240000.0,240000.0
,2023-01-01,Data Scientist,SE,FT,240000.0,US,US,M,100,USD,240000.0,240000.0
,2023-01-01,Data Architect,MI,FT,240000.0,US,US,M,100,USD,240000.0,240000.0
,2023-01-01,Research Engineer,SE,FT,240000.0,US,US,M,100,USD,240000.0,240000.0
,2023-01-01,Analytics Engineer,SE,FT,240000.0,US,US,M,0,USD,240000.0,240000.0
,2023-01-01,Data Engineer,SE,FT,240000.0,US,US,M,0,USD,240000.0,240000.0
,2023-01-01,Machine Learning Engineer,SE,FT,240000.0,US,US,M,100,USD,240000.0,240000.0
,2023-01-01,Data Engineer,SE,FT,240000.0,US,US,M,0,USD,240000.0,240000.0
,2023-01-01,Data Scientist,SE,FT,240000.0,US,US,M,100,USD,240000.0,240000.0
,2023-01-01,Data Scientist,SE,FT,239900.0,US,US,M,100,USD,239900.0,239900.0
,2023-01-01,Data Scientist,SE,FT,239748.0,US,US,M,0,USD,239748.0,239748.0
,2023-01-01,Data Scientist,SE,FT,239748.0,US,US,M,0,USD,239748.0,239748.0
,2023-01-01,Machine Learning Scientist,SE,FT,240000.0,US,US,M,100,USD,240000.0,240000.0
,2023-01-01,Research Engineer,SE,FT,245000.0,US,US,M,0,USD,245000.0,245000.0
,2023-01-01,Data Operations Engineer,SE,FT,240000.0,US,US,M,0,USD,240000.0,240000.0
,2023-01-01,Research Engineer,SE,FT,240000.0,US,US,M,0,USD,240000.0,240000.0
,2023-01-01,Machine Learning Engineer,SE,FT,240000.0,US,US,M,0,USD,240000.0,240000.0
,2023-01-01,Data Engineer,MI,FT,240000.0,US,US,M,0,USD,240000.0,240000.0
,2023-01-01,Research Scientist,SE,FT,240000.0,US,US,M,100,USD,240000.0,240000.0
,2023-01-01,Machine Learning Scientist,SE,FT,240000.0,US,US,M,0,USD,240000.0,240000.0
,2023-01-01,Machine Learning Engineer,SE,FT,240000.0,US,US,M,100,USD,240000.0,240000.0
,2023-01-01,Data Integration Specialist,EN,FT,240000.0,US,US,M,100,USD,240000.0,240000.0
,2023-01-01,Data Engineer,SE,FT,240000.0,US,US,M,0,USD,240000.0,240000.0
,2023-01-01,Research Scientist,SE,FT,240000.0,US,US,M,0,USD,240000.0,240000.0
,2023-01-01,Machine Learning Engineer,SE,FT,240000.0,UA,UA,M,100,USD,240000.0,240000.0
,2023-01-01,Research Scientist,SE,FT,240000.0,US,US,M,0,USD,240000.0,240000.0
,2023-01-01,Data Scientist,SE,FT,240000.0,US,US,M,100,USD,240000.0,240000.0
,2023-01-01,Data Scientist,SE,FT,240000.0,US,US,M,100,USD,240000.0,240000.0
,2023-01-01,AI Engineer,SE,FT,240000.0,US,US,M,0,USD,240000.0,240000.0
,2023-01-01,Machine Learning Engineer,SE,FT,240000.0,US,US,M,0,USD,240000.0,240000.0
,2023-01-01,Data Scientist,SE,FT,240000.0,US,US,M,0,USD,240000.0,240000.0
,2023-01-01,Machine Learning Engineer,SE,FT,240000.0,US,US,M,0,USD,240000.0,240000.0
,2023-01-01,Research Engineer,SE,FT,240000.0,US,US,M,100,USD,240000.0,240000.0
,2023-01-01,Machine Learning Engineer,SE,FT,240000.0,GB,GB,M,0,USD,240000.0,240000.0
,2023-01-01,Data Architect,SE,FT,180000.0,US,US,M,100,USD,180000.0,180000.0
,2023-01-01,Data Engineer,SE,FT,145000.0,US,US,M,0,USD,145000.0,145000.0
,2023-01-01,Business Intelligence Analyst,SE,FT,180000.0,US,US,M,100,USD,180000.0,180000.0
,2023-01-01,Data Analyst,MI,FT,167000.0,US,US,M,0,USD,167000.0,167000.0
,2023-01-01,Data Analytics Manager,MI,FT,155000.0,US,US,M,0,USD,155000.0,155000.0
,2023-01-01,Data Manager,SE,FT,155000.0,US,US,M,0,USD,155000.0,155000.0
,2023-01-01,Data Analytics Manager,MI,FT,155000.0,US,US,M,0,USD,155000.0,155000.0
,2023-01-01,Data Scientist,SE,FT,155000.0,US,US,M,0,USD,155000.0,155000.0
,2023-01-01,Data Analytics Manager,EX,FT,155000.0,US,US,M,0,USD,155000.0,155000.0
,2023-01-01,Data Analyst,SE,FT,155000.0,US,US,M,100,USD,155000.0,155000.0
,2023-01-01,Machine Learning Engineer,SE,FT,154836.0,US,US,M,100,USD,154836.0,154836.0
,2023-01-01,Applied Scientist,SE,FT,154836.0,US,US,M,100,USD,154836.0,154836.0
,2023-01-01,Data Engineer,MI,FT,167100.0,US,US,M,0,USD,167100.0,167100.0
,2023-01-01,Data Engineer,SE,FT,167200.0,US,US,M,100,USD,167200.0,167200.0
,2023-01-01,Data Scientist,SE,FT,167200.0,US,US,M,100,USD,167200.0,167200.0
,2023-01-01,Data Engineer,SE,FT,157550.0,US,US,M,0,USD,157550.0,157550.0
,2023-01-01,Data Engineer,SE,FT,157550.0,US,US,M,0,USD,157550.0,157550.0
,2023-01-01,Data Engineer,SE,FT,157550.0,US,US,M,0,USD,157550.0,157550.0
,2023-01-01,Data Science Consultant,SE,FT,157550.0,US,US,M,0,USD,157550.0,157550.0
,2023-01-01,Research Scientist,EN,FT,167200.0,US,US,M,0,USD,167200.0,167200.0
,2023-01-01,Research Engineer,EN,FT,155000.0,US,US,M,0,USD,155000.0,155000.0
,2023-01-01,Machine Learning Researcher,SE,FT,170000.0,US,US,M,100,USD,170000.0,170000.0
,2023-01-01,Machine Learning Engineer,SE,FT,167000.0,US,US,M,0,USD,167000.0,167000.0
,2023-01-01,Data Scientist,SE,FT,167000.0,US,US,M,0,USD,167000.0,167000.0
,2023-01-01,Machine Learning Engineer,SE,FT,165500.0,US,US,M,100,USD,165500.0,165500.0
,2023-01-01,Machine Learning Infrastructure Engineer,SE,FT,165400.0,US,US,M,0,USD,165400.0,165400.0
,2023-01-01,Machine Learning Infrastructure Engineer,SE,FT,165400.0,GB,GB,M,0,USD,165400.0,165400.0
,2023-01-01,Analytics Engineer,SE,FT,167000.0,US,US,M,0,USD,167000.0,167000.0
,2023-01-01,Data Analytics Manager,MI,FT,155000.0,US,US,M,0,USD,155000.0,155000.0
,2023-01-01,Data Manager,MI,FT,167000.0,US,US,M,0,USD,167000.0,167000.0
,2023-01-01,Data Analyst,SE,FT,167000.0,US,US,M,0,USD,167000.0,167000.0
,2023-01-01,ML Engineer,SE,FT,165400.0,US,US,M,0,USD,165400.0,165400.0
,2023-01-01,Data Engineer,SE,FT,155000.0,US,US,M,0,USD,155000.0,155000.0
,2023-01-01,Data Scientist,SE,FT,155000.0,US,US,M,0,USD,155000.0,155000.0
,2023-01-01,Data Analyst,SE,FT,155000.0,US,US,M,0,USD,155000.0,155000.0
,2023-01-01,Machine Learning Engineer,EX,FT,165200.0,US,US,M,100,USD,165200.0,165200.0
,2023-01-01,Research Engineer,EN,FT,155000.0,US,US,M,0,USD,155000.0,155000.0
,2023-01-01,Data Analyst,MI,FT,167000.0,US,US,M,0,USD,167000.0,167000.0
,2023-01-01,Data Analyst,SE,FT,167000.0,US,US,M,0,USD,167000.0,167000.0
,2023-01-01,Data Analyst,SE,FT,157500.0,US,US,M,100,USD,157500.0,157500.0
,2023-01-01,Data Architect,EX,FT,155000.0,US,US,M,0,USD,155000.0,155000.0
,2023-01-01,Director of Data Science,EX,FT,157500.0,US,US,M,0,USD,157500.0,157500.0
,2023-01-01,Data Engineer,SE,FT,170000.0,US,US,M,0,USD,170000.0,170000.0
,2023-01-01,Research Scientist,EN,FT,167200.0,US,US,M,0,USD,167200.0,167200.0
,2023-01-01,Data Scientist,SE,FT,167200.0,US,US,M,100,USD,167200.0,167200.0
,2023-01-01,Applied Scientist,SE,FT,167310.0,US,US,M,0,USD,167310.0,167310.0
